product_id,ingredient_name,therapeutic_class
a8fc583b,Metformin,antidiabetic
034e1002,Fusidic Acid,Antiviral
d7c87cec,Betamethasone,Beta-blocker
7f21ab04,Enalapril,Beta-blocker
e5be5557,Betamethasone,Anxiolytic
8de9997c,Telmisartan,antihypertensive
b812da4d,Racecadotril,Antifungal
ac1f7bde,Risperidone,Beta-blocker
a0b4648f,Sodium Picosulfate,Anxiolytic
c82febf8,Divalproex,Antifungal
29e129bb,Misoprostol,Antifungal
ea486efb,Flunarizine,Antifungal
6af93acd,Ofloxacin,Antifungal
fbd3a491,Ciprofloxacin,antibiotic
1d7fa547,Pioglitazone,Antifungal
d7715aad,Apremilast,Antifungal
42012b5c,Ticagrelor,Anxiolytic
d58b076a,Miconazole,Beta-blocker
d306cfb4,Polyethylene Glycol,Beta-blocker
8639a249,Hydroxyurea,Antifungal
710d5465,Norfloxacin,Anxiolytic
eb69dffc,Amoxycillin,antibiotic
19ef3585,Mometasone,Anxiolytic
01ac360f,Cilnidipine,Antifungal
c84f65dd,Aceclofenac,analgesic
d652e246,Gabapentin,Anxiolytic
938d9161,Diclofenac,analgesic
9aad3740,Pantoprazole,antacid
f65be020,Atorvastatin,Beta-blocker
a841acc4,Lansoprazole,Beta-blocker
78e957ce,Cefpodoxime Proxetil,Beta-blocker
d1a1de14,Pantoprazole,antacid
8684ffc5,Racecadotril,Antifungal
1a066d99,Metoprolol Succinate,diuretic
fab691ad,Tetracycline,Beta-blocker
e53b4986,Conjugated Estrogens,Antiviral
bd10f357,Favipiravir,Antiviral
4b02cc19,Mefenamic Acid,analgesic
9c35e0f8,Torasemide,Antiviral
b097f77f,Carbamazepine,Beta-blocker
8a7951a2,Prochlorperazine,Anxiolytic
f8e37c1f,Clobetasol,Antiviral
d9a6eced,Bambuterol,Anxiolytic
b4292907,Dicyclomine,Anxiolytic
34231900,Memantine,Anxiolytic
3b8273c4,Allylestrenol,Antifungal
faeee4b4,Arteether,Antifungal
7c42453e,Diltiazem,Antifungal
1078e095,Diclofenac,analgesic
ba6f1329,Levofloxacin,Antiviral
f1b2367e,Chlorpheniramine Maleate,antihistamine
7d63b70a,Amoxapine,Anxiolytic
ba13eb30,Ciclesonide,Antifungal
1aab420c,Atorvastatin,Antiviral
a219dfdd,Cefixime,antibiotic
b8d78c45,Cetirizine,antihistamine
be647e23,Pantoprazole,antacid
691d3d65,Omeprazole,antacid
265fe246,Gatifloxacin,Antifungal
f3d04e95,Hydroxypropylmethylcellulose,Antifungal
2dba4cd9,Ketoconazole,Antifungal
f1c54f44,Prednisolone,corticosteroid
94f62d9d,Cefuroxime,Beta-blocker
e94669ab,Clobetasol,Antifungal
74129eeb,Sulfadiazine,Anxiolytic
8009446d,Cefixime,antibiotic
c139dce2,Fluticasone Furoate,Antiviral
b13724cc,Desloratadine,Anxiolytic
746a92dc,Methylcobalamin,Antiviral
6aeb0f1b,Dydrogesterone,Anxiolytic
a4827e0e,Entacapone,Antiviral
b1f95e8d,Eplerenone,Beta-blocker
2c9dbef9,Hydrocortisone,Antiviral
ea13b898,Diclofenac,analgesic
d292587c,Amlodipine,antihypertensive
ddf10428,Human insulin,Antiviral
3bd6a6a6,Chlorpheniramine Maleate,antihistamine
392a6154,Rivaroxaban,Anxiolytic
da000aa2,Favipiravir,Antifungal
10963f95,Paracetamol,analgesic
76537cb3,Clotrimazole,Antiviral
dbee5ecd,Levofloxacin,Antiviral
c7b5daef,Levocetirizine,antihistamine
fd35bc3f,Etidronate,Anxiolytic
ada615c1,Ketoconazole,Anxiolytic
6f530f57,Fexofenadine,antihistamine
5053157a,Hydroquinone,Antiviral
1487418a,Diclofenac,analgesic
dac12df8,Febuxostat,Antifungal
e8a6510e,Progesterone,Antiviral
9c13b011,Dexibuprofen,Antifungal
e677ab79,Ketoconazole,Beta-blocker
e0a47f11,Adapalene,Antifungal
34d3bef0,Disodium Hydrogen Citrate,Antiviral
8e24cdb8,Hydroxyprogesterone,Antiviral
6210bafe,Fenticonazole,Anxiolytic
1800aaab,Sertaconazole,Anxiolytic
b9c29894,Amoxycillin,antibiotic
f046a288,Midazolam,Anxiolytic
1b3f31f7,Ceftriaxone,antibiotic
57708754,Beclometasone,corticosteroid
447e512f,Vancomycin,Antiviral
2ed95b48,Betahistine,Antifungal
8d2ce6dc,Cefixime,antibiotic
ee675aa5,Azithromycin,antibiotic
c600070f,Sodium Chloride,Anxiolytic
9d8e1a0a,Aceclofenac,analgesic
a3ec97f7,Pantoprazole,antacid
3a965460,Lenvatinib,Antifungal
4784f407,Aspirin,Antiviral
6d1f4f7b,Amitriptyline,antidepressant
018c0257,Amitriptyline,antidepressant
2b0693ef,Glipizide,antidiabetic
b9e20cfb,Carboxymethylcellulose,Beta-blocker
e64198b5,Ondansetron,Anxiolytic
e59408ba,Clobetasol,Anxiolytic
995d1c27,Glimepiride,antidiabetic
e5c12271,Fluconazole,Antiviral
4b377169,Ketorolac,Antiviral
5779e178,Oxymetazoline,Beta-blocker
b3d13471,Ambroxol,Antifungal
f1f2865c,Amoxycillin,antibiotic
3d5f276d,Glutathione,Antifungal
dd9660ae,Sultamicillin tosilate,Anxiolytic
7789346e,Gabapentin,Beta-blocker
1d15455a,Bacitracin,Anxiolytic
bad4a237,Ampicillin,Antifungal
758118b2,Neomycin,corticosteroid
b1a70f5a,Sucralfate,Antiviral
c986c122,Tranexamic Acid,Anxiolytic
2713458b,Amoxycillin,antibiotic
8b637a55,Metoprolol Succinate,Beta-blocker
f93fe5e7,Prednisolone,corticosteroid
f87a5577,Aceclofenac,analgesic
4cb63874,Amoxycillin,antibiotic
3293c19b,Divalproex,Beta-blocker
f86d7e8e,Valproic Acid,Anxiolytic
dff4d4dc,Diclofenac,analgesic
215462b8,Fexofenadine,antihistamine
baca354b,Mometasone,Antiviral
484773ed,Carboxymethylcellulose,Antifungal
e0bdb487,Oxetacaine,Antifungal
c5dbc6c9,Nimesulide,analgesic
d23e2049,Domperidone,antacid
0e8cfd85,Levosulpiride,antacid
2b3f649a,Diclofenac,antacid
3e1c8b5d,Ondansetron,Anxiolytic
4b8b45ab,Flupirtine,Antiviral
0b28de13,Fexofenadine,antihistamine
74328ede,Aceclofenac,analgesic
87b10ec0,Amlodipine,antihypertensive
c485cfaf,Hydrocortisone,Anxiolytic
6b341881,Paracetamol,analgesic
b01989b1,Propranolol,Anxiolytic
356d3185,Clotrimazole,Beta-blocker
45c54be9,Chlorhexidine Gluconate,Antiviral
f459dd67,Ciclosporin,Antifungal
17afc10c,Pantoprazole,antacid
968235af,Permethrin,Anxiolytic
6d05dc1e,Sodium Fusidate,Antifungal
03e85df7,Acetylcysteine,Anxiolytic
692abdb4,Clotrimazole,corticosteroid
02bb756a,Amoxycillin,antibiotic
18453e6f,Carboxymethylcellulose,Antiviral
de515cb0,Amoxycillin,antibiotic
68412b15,Azithromycin,antibiotic
dad750e5,Ibuprofen,Antiviral
2fd151bc,Loratadine,Antiviral
e846aa72,Ondansetron,Beta-blocker
ba0ab2ca,Luliconazole,Anxiolytic
b877807e,Paracetamol,analgesic
1f74b88d,Aceclofenac,analgesic
2c794e17,Ramipril,Anxiolytic
7e05769e,Vancomycin,Antiviral
c6c8f6de,Hydroquinone,Anxiolytic
554085f8,Secnidazole,Beta-blocker
2a1b4e38,Ceftazidime,Beta-blocker
7f69f988,Mebeverine,Antifungal
8ef6749e,Luliconazole,Antiviral
05931cea,Buclizine,Beta-blocker
4816bfea,Cyproheptadine,Anxiolytic
f8b1d10b,Cyproterone,Beta-blocker
225fafa8,Chloroquine,Beta-blocker
374d3159,Ketoconazole,Beta-blocker
5688da92,Bromelain,Beta-blocker
8df61351,Olmesartan Medoxomil,antihypertensive
72e4a418,Climbazole,Antifungal
91562bdc,Metformin,antidiabetic
391760cd,Amisulpride,Anxiolytic
0dadf45d,Colchicine,Beta-blocker
026f2955,Leflunomide,Antifungal
700790db,Chlorhexidine Gluconate,Anxiolytic
5b0d5e77,Dapoxetine,Antiviral
ca2d05cc,Clobetasol,Beta-blocker
92a1aec9,Levocetirizine,antihistamine
62c37b34,Olopatadine,Antifungal
7b410ed6,Loratadine,Antiviral
259512d3,Gliclazide,Antifungal
2eed94f3,Aceclofenac,analgesic
7a7a0ac0,Terbinafine,Anxiolytic
da28b800,Ammonium Chloride,Antiviral
6106db93,Ethamsylate,Antiviral
2c930170,Gramicidin,Anxiolytic
5ca23ff2,L-Methyl Folate,Antifungal
da8ab73d,Itraconazole,Antifungal
60d48d8f,Telmisartan,antihypertensive
dba9325e,Methylprednisolone,corticosteroid
f9ae07fc,Potassium Chloride,Antiviral
09197564,Cefalexin,Antifungal
fd57dd1e,Rabeprazole,antacid
9940fc52,Isotretinoin,Antifungal
899c1e76,Ofloxacin,Beta-blocker
e0a72ff9,Norfloxacin,Anxiolytic
9333782d,Glucosamine,Antiviral
0c9c8d25,Ketoconazole,Antifungal
d72451ba,Luliconazole,Anxiolytic
71f32c44,Ciprofloxacin,antibiotic
eae5a7b3,Cefpodoxime Proxetil,Beta-blocker
719ab4c9,Alprazolam,Antiviral
7cdb4d32,Amoxycillin,antibiotic
397c9a2d,Insulin Degludec,Anxiolytic
8c1c5aba,Mefloquine,Beta-blocker
cb2d15e6,Ondansetron,Antiviral
7b979646,Adapalene,Anxiolytic
74773f5c,Salbutamol,corticosteroid
4f082731,Azithromycin,antibiotic
9a0e32ed,Ondansetron,Antiviral
47a2d4d2,Ofloxacin,Beta-blocker
6f27183e,Imipramine,Antifungal
e3c5d3fb,Chlorzoxazone,analgesic
40570df5,Salbutamol,bronchodilator
ebe72ea1,Caffeine,antihistamine
21515dcd,Azithromycin,antibiotic
00b8b60e,Levocetirizine,antihistamine
c2c851eb,Gabapentin,Antifungal
b61da4f2,Chlorpheniramine Maleate,antihistamine
ae5c80b9,Diclofenac,analgesic
0cb1bbe3,Trifluoperazine,Antiviral
474e5b69,Diclofenac,analgesic
9db45b22,Flavoxate,Antiviral
3208cc57,Ofloxacin,Beta-blocker
309a840b,Tranexamic Acid,Anxiolytic
a4196256,Tramadol,Antifungal
474a8009,Chlorpromazine,Antiviral
9fefb091,Pantoprazole,antacid
eb863ece,Methylergometrine,Antifungal
80c25efe,Azithromycin,antibiotic
fed7b6c7,Cyproheptadine,Antiviral
e02d8742,Diclofenac,analgesic
5ee2b024,Clarithromycin,Antiviral
ec3b3c4d,Agomelatine,Beta-blocker
501332b9,Phenylephrine,Beta-blocker
e8fd0bad,Letrozole,Antiviral
8823cbef,Aceclofenac,analgesic
50b03f25,Lidocaine,Antiviral
460c3fa4,Flunarizine,Antiviral
cc77b746,Rifampicin,Beta-blocker
a2c84980,Sultamicillin tosilate,Anxiolytic
044ff08b,Amlodipine,antihypertensive
e4744d3a,Hyoscine butylbromide,Antifungal
12cb478f,Paracetamol,analgesic
650266a9,Irinotecan,Beta-blocker
7d4dd8d1,Atorvastatin,Antiviral
cb104846,Diclofenac,analgesic
384e4788,Zolpidem,Beta-blocker
0ec35c07,Methylcobalamin,Antiviral
26daa0b7,Lidocaine,Antifungal
e1595468,Acarbose,antidiabetic
53c407e4,Dosulepin,Anxiolytic
3e1441ac,Fluconazole,antibiotic
756714ff,Allopurinol,Anxiolytic
62142c98,Telmisartan,antihypertensive
13733767,Etoricoxib,Anxiolytic
c47fb420,Pantoprazole,antacid
eb7fe5b0,Domperidone,antacid
b52e477c,Acetylcysteine,Antiviral
daf5fe05,Diclofenac,analgesic
99c942a9,Calamine,Beta-blocker
c885f4d8,Simethicone,Beta-blocker
bd65bdcd,Diclofenac diethylamine,analgesic
7b87feea,Vinpocetine,Antifungal
aad06684,Vitamin E,Beta-blocker
3154976f,Urofollitropin,Anxiolytic
2c4ad5b9,Flupenthixol,antidepressant
07e13918,Minoxidil,Antiviral
1c083492,Ofloxacin,Anxiolytic
51281f73,Ketorolac,Beta-blocker
28cfa6c6,Sucralfate,Beta-blocker
66e64a05,Pheniramine,Antiviral
4b30874f,Dapagliflozin,antidiabetic
ed1d758f,Etoricoxib,Beta-blocker
045b4c45,Levocetirizine,antihistamine
d48d6150,Haloperidol,Antifungal
2b535f55,Gemifloxacin,Anxiolytic
7bafd4f0,Diclofenac,analgesic
e5228b66,Minoxidil,Antifungal
4b741c39,Ethambutol,Beta-blocker
61696948,Capecitabine,Anxiolytic
98190d0d,Oxytetracycline,Anxiolytic
d4fcd1fc,Betahistine,Antifungal
ea856210,Cefpodoxime Proxetil,Anxiolytic
2176ebc3,Losartan,antihypertensive
dad80290,Human insulin,Antiviral
6db4c977,Ampicillin,Anxiolytic
fb2e8a3e,Terbinafine,Antiviral
c6b78211,Donepezil,Beta-blocker
b8103ec6,Disodium Hydrogen Citrate,Beta-blocker
3e2c47d1,Terbinafine,Anxiolytic
3d79e133,Clobetasol,Antifungal
23796561,Ethinyl Estradiol,Beta-blocker
db56e724,Glimepiride,antidiabetic
a9c90132,Povidone Iodine,Anxiolytic
1bd26b11,Cholestyramine,Beta-blocker
d3c7516a,Cetirizine,antihistamine
73c840d3,Cyproheptadine,Beta-blocker
2caf201a,Betahistine,Antiviral
6fc12771,Clopidogrel,Beta-blocker
3680a854,Primidone,Antifungal
dd28d916,Pantoprazole,antacid
9c7567e5,Cyproheptadine,Anxiolytic
7815eff4,Fusidic Acid,Anxiolytic
e5d47eb4,Cefepime,Beta-blocker
6656537a,Mometasone,Beta-blocker
3d2b2b20,Nimesulide,analgesic
34ad17d2,Metronidazole,Antifungal
2c97d115,Itraconazole,Antiviral
176f58e8,Mycophenolate mofetil,Anxiolytic
a4593faa,Clomiphene,Antiviral
c0cde5e4,Sitagliptin,antidiabetic
062f786d,Clotrimazole,Antifungal
791e420f,Deflazacort,Beta-blocker
87b5d9b8,Meropenem,Beta-blocker
c84a8ccd,Linezolid,Beta-blocker
9913c5f4,Aceclofenac,analgesic
f64aa69b,Diclofenac,analgesic
b2761287,Tobramycin,Antiviral
43df4540,Deflazacort,Antiviral
6b7beac4,Gabapentin,Antifungal
acd11338,Paracetamol,analgesic
a3078fb5,Calcium Dobesilate,Anxiolytic
78da5e02,Dicyclomine,Antiviral
5e70e710,Epalrestat,Antiviral
112e6f11,Rivaroxaban,Antiviral
d85d7aeb,Fenticonazole,Antiviral
115fe26f,Salicylic Acid,Antiviral
5d9be6cb,Ketoconazole,Anxiolytic
dbcd360c,Cefixime,antibiotic
e1dee91b,Sodium Chloride,Antifungal
72031dad,Primidone,Anxiolytic
dac9be89,Ranitidine,antacid
55285789,Esomeprazole,antacid
21118b5f,Benzydamine,Antiviral
569ba762,Domperidone,antacid
3199722a,Sotalol,Anxiolytic
954cbe49,Diclofenac,analgesic
109f0f46,Clonazepam,Beta-blocker
41e99640,Sodium Bicarbonate,Anxiolytic
849db55c,Azithromycin,antibiotic
1ee20684,Montelukast,Antifungal
cd6b574a,Mesalazine,Beta-blocker
df17130c,Imatinib mesylate,Beta-blocker
b8638d35,Cefixime,antibiotic
8b24e614,Hepatitis B Vaccine,Beta-blocker
97666912,Aceclofenac,analgesic
7abf8b63,Beclometasone,corticosteroid
617a15f2,Itraconazole,Antiviral
487d0b9f,Chloramphenicol,Antiviral
c5f13f5e,Clotrimazole,Beta-blocker
8e9aacdf,Xylometazoline,Antifungal
95e2e0ab,Cetrimide,Antiviral
d6666cd6,Caffeine,Antifungal
378ad6e3,Ofloxacin,Antiviral
1f0354d1,Aluminium Hydroxide,Antifungal
2c853b44,Isotretinoin,Antiviral
6ae8d12d,Sitagliptin,antidiabetic
d2b243fa,Methylcobalamin,Antiviral
6893ffab,Levocetirizine,antihistamine
7395ec52,Levocetirizine,antihistamine
b5368cf6,Clindamycin,Antifungal
2fdd8462,Calcitonin,Beta-blocker
d448f11e,Mometasone,Antiviral
2dfe0a21,Dicyclomine,Beta-blocker
88d3d0c2,Atorvastatin,Antifungal
1ec0a379,Omeprazole,antacid
8f19e3f0,Leflunomide,Antiviral
94bfd99e,Adapalene,Anxiolytic
324f1c79,Bromelain,Antiviral
9977f8c6,Citalopram,Beta-blocker
f49012fa,Griseofulvin,Antifungal
6a665b20,Lansoprazole,Anxiolytic
c0af1d9e,Glimepiride,antidiabetic
390e3025,Isosorbide Dinitrate,Antiviral
fb10028f,Losartan,antihypertensive
9dc8313d,Vitamin D3,Antifungal
75d9e9b0,Imipenem,Antiviral
deefe8ed,Luliconazole,Beta-blocker
de39f3e7,Gatifloxacin,Beta-blocker
a54333ad,Nandrolone Decanoate,Beta-blocker
2cea7acb,Imipenem,Antiviral
55b88280,Mometasone,Antiviral
5093b87e,Drotaverine,Antiviral
5d773bcc,Eicosapentaenoic acid,Antiviral
71f6601b,Chlorpheniramine Maleate,antihistamine
1e399a3a,Secnidazole,Beta-blocker
28057e73,Rosuvastatin,Antiviral
62ab79fd,Buclizine,Beta-blocker
2db25ce8,Glimepiride,antidiabetic
32c3036e,Fluorometholone,Beta-blocker
ad79e8cb,Silymarin,Antifungal
9e0d29b0,Clarithromycin,Antiviral
a4dfce4f,Cefalexin,Anxiolytic
1daa9797,Levetiracetam,Antifungal
49e08ec0,Doxylamine,Antiviral
42842c41,Metronidazole,Beta-blocker
fa81b008,Tranexamic Acid,Anxiolytic
3416d70f,Paracetamol,analgesic
ed6e5310,Ketoconazole,Beta-blocker
e5506e7a,Amoxycillin,antibiotic
8b11518c,Aceclofenac,analgesic
703bad8f,Ofloxacin,Antifungal
c6fbb2a2,Cefpodoxime Proxetil,Antiviral
dd7a1e2d,Nalidixic Acid,Beta-blocker
8beb5087,Allopurinol,Beta-blocker
20e832f5,Levocetirizine,antihistamine
f5425d97,Cyproheptadine,Beta-blocker
5eae6c87,Ivermectin,Beta-blocker
bdf66642,Betamethasone,Antiviral
46813bd5,Diclofenac diethylamine,analgesic
a1169c32,Amlodipine,antihypertensive
eca52814,Dexrabeprazole,antacid
1634e4c0,Sodium Picosulfate,Antifungal
c66046ea,Caffeine,Antifungal
172e842a,Etodolac,Antiviral
81bedd01,Chlorzoxazone,analgesic
2eba4d0b,Losartan,antihypertensive
44d72d1f,Pantoprazole,antacid
aec04afc,Doxylamine,Beta-blocker
6122228b,Domperidone,antacid
b2c5deb7,Doxycycline,Antiviral
3caf67eb,Ofloxacin,Antiviral
5471bbbf,Doxylamine,Antifungal
248fba39,Glucosamine,Antiviral
b7472c2c,Famotidine,Beta-blocker
81129d42,Cyproheptadine,Antifungal
f91dd68a,Domperidone,antacid
5fc1a6f0,Methylergometrine,Anxiolytic
d5ed4eb4,Glycolic acid,Antifungal
e595f6b9,Azithromycin,antibiotic
3359d910,Spiramycin,Anxiolytic
41e4bcf9,Diclofenac,analgesic
819d166d,Clotrimazole,Antifungal
014a7980,Aceclofenac,analgesic
8d9eb060,Metformin,antidiabetic
76a9ad68,Clopidogrel,Antifungal
6ed4e8a1,Calcitonin,Anxiolytic
5829a7f1,Acebrophylline,Beta-blocker
38fbd67f,Carbamazepine,Antiviral
03c52b0e,Bilastine,Anxiolytic
d5daa5f0,Cabergoline,Antifungal
99666d84,Rizatriptan,Antifungal
0f62268f,Diclofenac,analgesic
ca9a0d6a,Ambroxol,antihistamine
6c580c51,Paracetamol,analgesic
2f8c1cf8,Clobetasol,Beta-blocker
816b310d,Cefixime,antibiotic
a1c24264,Pantoprazole,antacid
4d00e5f6,Calamine,Beta-blocker
9dbea5e5,Benzoyl Peroxide,Beta-blocker
d991d6da,Clindamycin,Anxiolytic
17c5f093,Mosapride,Antiviral
1f88a12d,Perindopril erbumine,Antifungal
f1af13e8,Erlotinib,Beta-blocker
c357eef8,Levetiracetam,Beta-blocker
87998273,Isotretinoin,Antifungal
54a07eba,Bisoprolol,Beta-blocker
d461bace,Clindamycin,Antiviral
040bd9ad,Povidone Iodine,Beta-blocker
b0dbb3bf,Povidone Iodine,Beta-blocker
6aaeb796,Meropenem,Anxiolytic
a33ceb75,Pravastatin,Anxiolytic
2e213e5a,Etoposide,Antiviral
1eff68e3,Ofloxacin,Anxiolytic
58861ff2,Guaifenesin,Antiviral
420ecc5e,Leflunomide,Antifungal
8e260470,Levocetirizine,antihistamine
14f60b8c,Rifaximin,Beta-blocker
d7f92bcb,Bilastine,Antiviral
94d6d5aa,Cefixime,antibiotic
f89e2aec,Coenzyme Q10,Anxiolytic
e92c77dd,Carboxymethylcellulose,Beta-blocker
a65c52e8,Fluticasone Propionate,Anxiolytic
543d11e4,Solifenacin,Beta-blocker
fc6abd0c,Primaquine,Antiviral
f82f5e0e,Lisinopril,diuretic
5139ffec,Letrozole,Antifungal
7917704e,Ondansetron,Anxiolytic
3a4ac815,Cefadroxil,Anxiolytic
66cf59d9,Vildagliptin,Beta-blocker
b1339a93,Paroxetine,Antifungal
42d0386d,Faropenem,Antifungal
7972e60a,Levodopa,Beta-blocker
084e8541,Alfuzosin,Anxiolytic
08df3dc3,Minoxidil,Antiviral
7de584f9,Amoxycillin,antibiotic
7f13079b,Clotrimazole,Antifungal
a0106f72,Alpha glycerylphosphorylcholine,Antifungal
bed76e4c,Itraconazole,Antifungal
6d447dcd,Chlorzoxazone,analgesic
678d7042,Amoxycillin,antibiotic
2d74462b,Tamsulosin,Antifungal
dd898bd7,Deflazacort,Beta-blocker
4241cd43,Diclofenac,analgesic
4fe85eeb,Ondansetron,Antiviral
7818bd28,Folic Acid,Anxiolytic
d4113a88,Amiodarone,Antiviral
02629914,Faropenem,Beta-blocker
0806e4d1,Fusidic Acid,Anxiolytic
56f3f52c,Cefotaxime,Anxiolytic
bd93c215,Azithromycin,antibiotic
98ddf45a,Betamethasone,Antifungal
55a9d367,Tamoxifen,Antifungal
42f5a6fa,Progesterone,Antiviral
16dd53ad,Ambroxol,Beta-blocker
2a16c5b0,Aceclofenac,analgesic
4210e22c,Salmeterol,Anxiolytic
dac6b535,Tolperisone,Anxiolytic
c6816ca3,Fluconazole,Beta-blocker
b86c72e0,Oxcarbazepine,Anxiolytic
f7a12897,Chlorpheniramine Maleate,antihistamine
925fdb57,Amoxycillin,antibiotic
22f734d1,Alprazolam,antidepressant
f1421f47,Losartan,antihypertensive
455b6bc5,Mefenamic Acid,Anxiolytic
359a8588,Domperidone,antacid
5ace4b34,Etoricoxib,Beta-blocker
40bebe26,Tizanidine,Anxiolytic
b1e8e864,Polyethylene Glycol,Antifungal
d3b16d06,Hydroquinone,Antiviral
934ca7e5,Glimepiride,antidiabetic
715a53c6,Domperidone,antacid
3a9236fa,Irbesartan,Beta-blocker
9cabd289,Phenylephrine,antihistamine
1fca56d6,Azithromycin,antibiotic
a8b3afc4,Methylcobalamin,Beta-blocker
8685942d,Atorvastatin,Antiviral
e44d9b0a,Trioxasalen,Anxiolytic
3f24e567,Levocetirizine,antihistamine
60c5c747,Triamcinolone Acetonide,Beta-blocker
64141f1b,Ranolazine,Anxiolytic
8e288a47,Cadexomer Iodine,Anxiolytic
f691ace5,Domperidone,antacid
8d618a8e,Tamsulosin,Anxiolytic
b3102389,Metformin,antidiabetic
fe4060c7,Benzocaine,Antiviral
43d55833,Famotidine,Beta-blocker
bd19287e,Potassium Nitrate,Antiviral
af563c85,Potassium Nitrate,Antifungal
73e630ed,Flavoxate,Antiviral
9cdc9969,Sodium Bicarbonate,Antiviral
8b1dd6fd,Ethinyl Estradiol,Antiviral
33231f9c,Levocetirizine,antihistamine
ca64f3d6,Diclofenac,analgesic
a5e8b1ec,Escitalopram Oxalate,antidepressant
fc4741f7,Trazodone,Antiviral
6f6ae7d5,Ketoconazole,Beta-blocker
13f0a92a,Aceclofenac,analgesic
3f96aecd,Ciprofloxacin,antibiotic
8cd157c1,Cyproheptadine,Antiviral
bc91a55b,Fluticasone Propionate,Antifungal
6e555dc2,Calcipotriol,Antiviral
aeb0a287,Aripiprazole,Beta-blocker
b0b31a2b,Fexofenadine,antihistamine
fc74bc20,Letrozole,Anxiolytic
ba054c9d,Paracetamol,analgesic
d972426c,Caffeine,Antifungal
d1f3636c,Azithromycin,antibiotic
371832d4,Clotrimazole,Antiviral
8c849c14,Cefdinir,Beta-blocker
ed415deb,Nimodipine,Anxiolytic
ba8b59ec,Lidocaine,Antifungal
5b8688cc,Halobetasol,Antifungal
d187afdf,Mefenamic Acid,Antifungal
e6ebb4d7,Calcium,Antiviral
d5d8fb57,Fosaprepitant,Beta-blocker
bb5c8eb1,Lactulose,Beta-blocker
220715d6,Nimesulide,analgesic
869f457b,Ciprofloxacin,antibiotic
6129023b,Nimesulide,analgesic
a7feb8c2,Hydroxyzine,Antifungal
086121a2,Beclometasone,corticosteroid
e142de0f,Ursodeoxycholic Acid,Antiviral
0ea02935,Ofloxacin,Antifungal
f4ae798e,Cefixime,antibiotic
69e83773,Boric Acid,Antifungal
cf36cd24,Flunarizine,Anxiolytic
ac2b605d,Ozenoxacin,Antiviral
c36dc3cd,Pramoxine,Antifungal
3c215588,Xantinol Nicotinate,Antifungal
34c7c478,Sunitinib,Antiviral
8e6102e2,Teneligliptin,Anxiolytic
8496d917,Diclofenac,analgesic
40bf8948,Hydroxyurea,Antifungal
9f007ec4,Alprazolam,Antifungal
cc127581,Methylcobalamin,Antifungal
4cefabc1,Colistin Sulphate,Anxiolytic
c346b926,Carboxymethylcellulose,Beta-blocker
7c38bfd9,Hydrocortisone,Beta-blocker
474a35e8,Carvedilol,Anxiolytic
278b52a7,Cetirizine,antihistamine
b8d839da,Estradiol,Beta-blocker
c9cd0c62,Lidocaine,Antifungal
7aae8b18,Sevelamer,Antiviral
2738b941,Pregabalin,Beta-blocker
cc1b62ff,Aluminium Hydroxide,Antiviral
2df8c935,Gatifloxacin,Antifungal
2087ef81,Tamsulosin,Beta-blocker
04783664,Potassium Nitrate,Antifungal
43fe899e,Diazepam,Antiviral
036a088c,Sodium Chloride,Anxiolytic
98cecc05,Betamethasone,Antiviral
db19c817,Acitretin,Anxiolytic
94d184a5,Linezolid,Antifungal
3c084ab7,Choline Salicylate,Antiviral
0198ff66,Ketoconazole,Antiviral
12be5b98,Itraconazole,Antifungal
5ee2dbe4,Gabapentin,Anxiolytic
3871be0c,Metronidazole,Antifungal
91fbcdfe,Carvedilol,Antiviral
15c254be,Chloramphenicol,Antifungal
93e696dd,Aceclofenac,analgesic
3411b5d5,Cerebroprotein Hydrolysate,Antiviral
fd56ae0f,Indomethacin,Anxiolytic
d3ccd198,Ketoconazole,Antiviral
32c82075,Flavoxate,Antifungal
d5aed972,Calcipotriol,Antiviral
8c64d3a4,Montelukast,antihistamine
e035814d,Eicosapentaenoic acid,Antiviral
2da7e8bd,Cetrimide,Anxiolytic
841c8d3e,Dimethicone,Antifungal
cb9f22a6,Aceclofenac,analgesic
a8c5c58f,Ranitidine,antacid
9b1eef99,Ofloxacin,Beta-blocker
d0e48a40,Diclofenac,analgesic
6d1bda1c,Levosalbutamol,bronchodilator
b2be938e,Diclofenac,analgesic
56edcf00,Simethicone,Antiviral
c7565e19,Mifepristone,Antiviral
bfa1c434,Furosemide,diuretic
3ce9fc0e,Mometasone,Anxiolytic
f995a512,Sparfloxacin,Beta-blocker
50c4c4f0,Evening Primrose Oil,Antiviral
5d57c345,Cefalexin,Beta-blocker
931808c5,Raloxifene,Antiviral
e7956178,Raloxifene,Antifungal
8216d246,Ciclesonide,Antiviral
99a0489e,Lactulose,Antifungal
c6730847,Prednisolone,corticosteroid
2e83c9bc,Levocetirizine,antihistamine
faff58f7,Sucralfate,antacid
54e47aa0,Olanzapine,Antiviral
42c8a7b7,Vildagliptin,Beta-blocker
f4540aee,Ambroxol,Antifungal
d8f6ff49,Candesartan,Antifungal
bfe5137d,Formoterol,Anxiolytic
f6459647,Levosulpiride,antacid
d447ed02,Tramadol,Antifungal
27dbbc59,Paracetamol,analgesic
3fda86bb,Imipramine,Anxiolytic
539a8608,Duloxetine,Anxiolytic
2923444b,Olmesartan Medoxomil,Anxiolytic
