id,name
1645,Wych Elm Laboratories Limited
1646,Radicura Pharma pvt ltd ltd
1647,Eden Healthcare Pvt Ltd
1648,Medi Biotech Pvt Ltd
1649,Jainson Biotech (India) Pvt Ltd
1650,Pollux Biosciences
1651,CNX Healthcare Pvt Ltd
1652,Dorphyll Healthcare
1653,Wellcuring Lifesciences Pvt Ltd
1654,Simcare Pharma
1655,Atlantis Formulations Pvt Ltd
1656,Drug For Life India Pvt Ltd
1657,Nigella Biotech
1658,Dynamed Pharmaceuticals Pvt Ltd
1659,Dagon Pharmaceuticals Pvt Ltd
1660,Ortin Laboratories Ltd
1661,Bestel Laboratories Pvt Ltd
1662,Saga Laboratories
1663,Pharos Pharmaceuticals
1664,Xena Coronus Health Care Pvt Ltd
1665,Snapback Pharmaceuticals Private Limited
1666,Texas Pharmaceuticals
1667,Megmento Pharmaceutical Pvt Ltd
1668,Soulager Healthcare Pvt Ltd
1669,Indamed Pharmaceuticals Pvt Ltd
1670,Corvin Pharmaceuticals
1671,Apikos Pharma
1672,Sparlife Healthcare
1673,Biosync Pharmaceuticals Pvt. Ltd.
1674,Blaze Remedies
1675,ZDL(Zodiacal) Pharmaceutics Pvt.Ltd
1676,Rely on Pharmaceuticals
1677,HAB Pharma
1678,Resolute Healthcare
1679,Orgus Healthcare
1680,Selexia Biotech Private Limited
1681,Merlyn Biotech
1682,Aishwarya Healthcare
1683,Lyka Labs
1684,Auriga Labs
1685,Park Pharmaceuticals
1686,Sedulus Remedies
1687,Sedate Healthcare Pvt Ltd
1688,Diues Biotech
1689,Indillina Pharmaceuticals Ltd
1690,Finex Healthcare Pvt Ltd
1691,Ascent Therapeuticals
1692,Unisharp Pharmaceuticals
1693,Smithcare Remedies
1694,Healers Lab
1695,Nature Biotech
1696,Boon & Bastion Formulations
1697,Health Care Formulations Pvt Ltd
1698,Unison Laboratories
1699,Ariaan Pharma
1700,Sanity Pharma
1701,Valentis Pharma
1702,Shreeyam Healthcare
1703,3D Healthcare
1704,Ultra Chiron Pharmaceuticals Pvt Ltd
1705,Tergum Remedies Pvt Ltd
1706,Adroit Lifescience Pvt Ltd
1707,GMD Pharmaceuticals
1708,S V Biovac Pharmaceuticals Pvt Ltd
1709,WIT Pharmalink Pvt Ltd
1710,Clancare Lifesciences
1711,Tripada Lifecare Pvt Ltd
1712,Bioncare Pharma
1713,Senechio Pharma Pvt Ltd
1714,GH Vision Care Life Science
1715,Henin Lukinz Pvt Ltd
1716,Tesact Biocare
1717,Daylon Healthcare
1718,LG Lifesciences
1719,Ifimed Pharmaceuticals Pvt Ltd
1720,Mayflower India
1721,Ampira Biotechnics Pvt Ltd
1722,Fusion Healthcare Pvt Ltd
1723,Dhara Formulation Pvt Ltd
1724,Mediez Pharma
1725,Uni-san Pharmaceuticals
1726,Enine Remedies Pvt Ltd
1727,Conceptive Farmacia Pvt Ltd
1728,Q Check Speciality Care
1729,Aethicz Biolife
1730,NACC Pharmaceutical Pvt Ltd
1731,Cresha Lifesciences
1732,Tri Mitsu Pharmaceuticals
1733,Sunniva Life Science
1734,Dermia Conticare Pvt Ltd
1735,Malar Healthcare
1736,Hexal Pharmaceuticals
1737,Fascin Pharmaceuticals
1738,MRG Pharmaceuticals
1739,Parenteral Drugs India Ltd
1740,Aldan Healthcare Private Limited
1741,Spark Medicare Pvt Ltd
1742,Kuresys Labs
1743,Emocare
1744,Welgenic Pharma
1745,Credence Healthcare
1746,Valcret Lifesciences Pvt Ltd
1747,Aprazer Healthcare Pvt Ltd
1748,Apostle Remedies
1749,Blismed Pharmaceuticals Pvt. Ltd
1750,Sanbury Pharmaceuticals Pvt Ltd
1751,Sehat Pharma Pvt Ltd
1752,Mediclove Biotech Pvt Ltd
1753,Mibsons Pharmaceutical Pvt Ltd
1754,Pacific Drugs & Chemicals
1755,Zytras Life Sciences
1756,Kenrox Healthcare Pvt. Ltd
1757,Shield Health Care Pvt Ltd
1758,Icarus Healthcare Pvt Ltd
1759,Ambience Pharma
1760,Morstella Biotech
1761,AGIO Pharmaceuticals Ltd
1762,Hamswell Lifecare
1763,Jasmine Healthcare India Pvt Ltd
1764,GRAF Laboratories Pvt Ltd
1765,Tyscon Pharmaceuticals
1766,Nostrum Pharmaceuticals
1767,Hi-Cure Biotech
1768,Medisys Biotech Pvt Ltd
1769,Edward Young Labs
1770,Conatus Healthcare Pvt. Ltd.
1771,Donnel Healthcare Pvt Ltd
1772,SS Healthcare
1773,Pelzar Healthcare
1774,Precia Pharma
1775,SAG Pharma Pvt Ltd
1776,Isika Pharma Inc
1777,Cadomed Pharmaceuticals Pvt Ltd
1778,Chemida Labs Pvt Ltd
1779,Dr. Gowda's Healthcare Pvt Ltd
1780,Urvija Pharmaceuticals
1781,Medix Laboratories
1782,Miracle Life Sciences
1783,Mova Pharmaceutical Pvt Ltd
1784,Vivifi Life Sciences
1785,Rawlley Healthcare Pvt Ltd
1786,Arche Medichem Pvt Ltd
1787,Safetech Formulation
1788,Intermed Pharma Pvt Ltd
1789,Splendid Pharmaceuticals
1790,Biochemix Health Care Pvt. Ltd.
1791,Garwyn Remedies
1792,PMV Healthcare
1793,Indo-Safe Pharmaceuticals
1794,Acichem Laboratories
1795,Lxora Life Sciences
1796,Pasteur Laboratories Pvt Ltd
1797,Tecnex Pharma
1798,Bioford Remedies Pvt Ltd
1799,Bio Warriors Pharmaceuticals Pvt Ltd
1800,Merganzer Pharma Private Limited
1801,Genozed Formulations
1802,Neuracle Lifesciences Pvt Ltd
1803,Caplet India Pvt Ltd
1804,Shine Pharmaceuticals Ltd
1805,Apple Therapeutics Pvt Ltd
1806,Panax Matrix Research Laboratory
1807,Toubib Pharma Private Limited
1808,Cadwell Pharma Private Limited
1809,Colard Healthcare
1810,Biowin Healthcare
1811,Pharmentis Biotax
1812,Duckbill Drugs Pvt Ltd
1813,Suzikem Drugs Pvt Ltd
1814,Growmax Medicare Pvt Ltd
1815,Dayal Pharmaceuticals
1816,Relief Formulations Pvt Ltd
1817,Vellinton Healthcare
1818,Anglo-French Drugs & Industries Ltd
1819,John Biotech Pvt Ltd
1820,SBM Pharmaceuticals
1821,Ravian Pharmaceuticals Ltd
1822,Swiss Biotech
1823,Alfa Igra Inc
1824,S P Pharma
1825,Gujarat Liqui Pharmacaps Pvt Ltd
1826,Ban Labs
1827,Ultimate Healthcare
1828,Focus Healthcare
1829,Daniel Lifescience
1830,Biovensia Pharmaceutical
1831,Biorika Healthcare
1832,Trulip Pharma
1833,Nestor Pharmaceuticals
1834,Raviolis Healthcare
1835,Athlon Mediventure Pvt Ltd
1836,Aelius Lifesciences Llp
1837,Oasis Laboratories Pvt Ltd
1838,Creative Remedies Pvt Ltd
1839,Sterling lab
1840,Hiral Labs Ltd
1841,Metamorf Lifesciences
1842,Lark Laboratories Ltd
1843,Dvm Life Sciences Pvt Ltd
1844,Wohltat Lifesciences
1845,Parnasa Mediworld Pvt Ltd
1846,Macmay Pharmaceuticals Pvt Ltd
1847,Sapient Laboratories Pvt Ltd
1848,Brain and Health Pharmaceuticals
1849,Citaderm Pharma Pvt. Ltd.
1850,Medmom Pharmaceuticals LLP
1851,Magnifur Life Sciences
1852,Zodley Pharmaceuticals Pvt Ltd
1853,Vencare Formulations Pvt Ltd
1854,Aretaeus Pharmaceuticals
1855,Pharmanova Specialties Pvt Ltd
1856,Universal Drug House Pvt Ltd
1857,Care Pride Pharma
1858,ABN Drugs
1859,Medicita Pharma Private Limited
1860,Welltrack Pharma
1861,Sunroxx Pharma
1862,Artel Laboratories
1863,Kim Lab
1864,Gonan Pharma
1865,Vermilion Healthcare Pvt Ltd
1866,Medi Organics
1867,Santo Formulations
1868,Medimax Pharma
1869,Finesse Pharmaceuticals
1870,Medgrow Health Care
1871,Redcliffe Hygiene private ltd
1872,Icon Life Sciences
1873,Centurion Remedies Pvt Ltd
1874,El-Dorado Bio-Tech Pvt Ltd
1875,Alrosa Pharmaceuticals Pvt Ltd
1876,"Country Life, LLC"
1877,Albert David Ltd
1878,Shreshtha Formulations
1879,Doeshealth Systems Private Limited
1880,Pharvax Biosciences
1881,Kruger Nutra Med Pvt Ltd
1882,Lucrose Pharma Private Limited
1883,Osvel Pharma
1884,Dermarex HealthCare India Pvt. Ltd.
1885,Kosmed Formulations
1886,Indospectrum Pharmaceuticals Pvt. Ltd.
1887,Abigail Care Pharmaceutical
1888,Atishya Biotech
1889,Mesova Pharmaceuticals
1890,Calix Health Care
1891,PCM Biotech
1892,VIVO Life Science
1893,Jaiwik Biotech
1894,Paridhi Remedies
1895,Elfin Pharma Pvt Ltd
1896,Zeekem Laboratories
1897,Cosmic Life Sciences
1898,Anista Healthcare
1899,Daxon Healthcare Private Limited
1900,DR JOHN LAB PHARMA PVT. LTD.
1901,Capsutab Drugs Pvt Ltd
1902,Alester Pharma Pvt Ltd
1903,Wonder Healthcare
1904,Vichy Laboratories
1905,Yodley Life Sciences Private Limited
1906,Hiya Lifesciences Pvt Ltd
1907,Levent Biotech Pvt Ltd
1908,Remark Healthcare
1909,Emson Medichem Pvt Ltd
1910,Allpa India Medicines Pvt Ltd
1911,Tusker Pharma Pvt Ltd
1912,Cinerea Biotech Pvt Ltd
1913,Quest Pharmaceuticals
1914,Marico Limited
1915,Innokon Laboratories Pvt Ltd
1916,Achilles Healthcare Pvt Ltd
1917,Holymed Pharma
1918,Medcure Pharma
1919,Sunrest Life Science
1920,Gray Anon Formulations Pvt Ltd
1921,HBC Dermiza Healthcare Pvt Ltd
1922,Uniphar Biotech Private Limited
1923,Mednic Healthcare
1924,Metlar Formulations
1925,Demorbus India Pvt Ltd
1926,Medihealth Lifesciences Pvt. Ltd.
1927,Heptagon Lifesciences Pvt Ltd
1928,Renauxe Pharma India Pvt Ltd
1929,Alpic Remedies Ltd
1930,Fidalgo Laboratories Pvt Ltd
1931,Canixa Life Sciences Pvt
1932,Igniva Marketing Pvt Ltd
1933,Mapra Laboratories Pvt Ltd
1934,Kript Pharmaceuticals Private Limited
1935,Eigen Pharmaceuticals Pvt Ltd
1936,Athens Labs Ltd
1937,Umbrella Biotech
1938,Lemford Biotech Pvt Ltd
1939,Syndicate Life Sciences Pvt Ltd
1940,Eli Lilly and Company India Pvt Ltd
1941,Cureton Biotech
1942,Power Labs
1943,Triumph Remedies Pvt Ltd
1944,Indian Drug Distributors Private Limited
1945,Regardia Pharmaceuticals
1946,Medg Pharma
1947,Apcon Remedies
1948,Andee Lifesciences
1949,Icines Pharmaceutical Pvt Ltd
1950,Rezicure Pharmaceuticals
1951,Biovec Lifesciences
1952,Convoy Remedies
1953,Novashine Pharmaceuticals
1954,Alvid-Indo Corporation
1955,Glowrid Biotech
1956,Biokindle Lifesciences Pvt Ltd
1957,Theogen Pvt Ltd
1958,Ampra Pharmaceuticals
1959,Pharma Drugs & Chemicals
1960,Citrus Pharma
1961,Indchemie Health Specialities Pvt Ltd
1962,Biomorph Lifesciences
1963,Ipc Healthcare Pvt Ltd
1964,Medirica Lifescience
1965,Knoll Healthcare Pvt Ltd
1966,Sarthak Biotech Pvt Ltd
1967,Petal Lifesciences
1968,Everwell Pharma Pvt Ltd
1969,Crestige Lifecare
1970,Dr. Morepen Limited
1971,Angel Biotech
1972,Smart Minds Healthcare Pvt Ltd
1973,PNBio Lab Pvt Ltd
1974,Unishine Health Care
1975,Pharmatech Healthcare
1976,Bombay Tablet Mfg Co Pvt Ltd
1977,Desta Lifescience
1978,Healing Touch Pharmaceuticals Pvt Ltd
1979,Genees Pharmaceutical Pvt. Ltd.
1980,Maiden Pharmaceutical Ltd
1981,Athens Wellness
1982,Finecure Pharmaceuticals Ltd.
1983,Pharma Fabrikon
1984,Kinedex Healthcare Pvt Ltd
1985,Spectra Therapeutics Pvt Ltd
1986,Oaknet Healthcare Pvt Ltd
1987,UTH Healthcare
1988,Southshourne Corporation India
1989,Asiltus Biopharma
1990,Benique Pharmaceuticals
1991,Prophex Health Care Pvt Ltd
1992,Global Medisciences Ltd
1993,Advent Life Sciences LLP
1994,Edolf Healthcare Pvt Ltd
1995,Swati Spentose Pvt Ltd
1996,Senses Pharmaceuticals Ltd
1997,New Medicon Pharma Labs Pvt Ltd
1998,Doctors Choice Health Care India Pvt Ltd
1999,Dales Pharmaceuticals Ltd
2000,Zylig Lifesciences
2001,Spencure Biotech Pvt. Ltd.
2002,Sanjivani Parenteral Ltd
2003,Ikon Pharmachem Pvt Ltd
2004,Benatural Health Care Pvt Ltd
2005,Macsys LifeSciences
2006,JM Healthcare Pvt Ltd
2007,Medion Biotech Pvt Ltd
2008,Osseous Healthcare Pvt Ltd
2009,Aurel Biolife
2010,Recure Pharma
2011,Genome Therapeutics Corporation
2012,Edrant Pharmaceuticals
2013,Deltis Pharma Private Limited
2014,Mancop Remedies
2015,MAC Medilife Pvt Ltd
2016,Aurum Life Science Pvt Ltd
2017,Aegis Pharmaceuticals
2018,Talin Remedies
2019,Nivia Lifescience
2020,Bageo Pharmaceuticals Pvt Ltd
2021,Positive Medicare Pvt Ltd
2022,Advaith Life Sciences Pvt Ltd
2023,Maclan Pharmaceuticals Pvt Ltd
2024,BioGeniccs Pharmaceuticals
2025,AN Pharmaceuticals Pvt Ltd
2026,Plasoron biotech
2027,Regal Healthcare
2028,Wholesome Medtech Private Limited
2029,Jarun Pharmaceuticals
2030,Lexaro Healthcare
2031,Biofrank Pharmaceuticals
2032,Niyamba Pharmaceutical Pvt Ltd
2033,Sickcure Pharmaceuticals Private Limited
2034,Unicon Life Sciences
2035,Amsure Healthcare
2036,Mandlive Healthcare Pvt Ltd
2037,Dermonova Pharma Pvt Ltd
2038,Quick Heal Life Sciences
2039,Nilrise Pharmaceuticals Pvt Ltd
2040,Bio Phoenix Formulations
2041,Femgrace Formulations
2042,Eisai Pharmaceuticals India Pvt Ltd
2043,Elegant Drugs Pvt Ltd
2044,Medville Healthcare
2045,Vintas Pharmaceuticals Pvt. Ltd.
2046,Sarcoma Remedies Pvt Ltd
2047,Shalman Pharma Pvt Ltd
2048,Rockwood Healthcare
2049,Welcure Pharma
2050,Brainwave Healthcare Pvt Ltd
2051,Kamakshi Drugs & Pharmaceuticals
2052,Oraliv Pharmaceuticals
2053,Exsan Healthcare
2054,Symbiosis Life Sciences Limited
2055,Krishna Life Sciences
2056,Aqualife Pharmaceuticals
2057,Triple A Pharma
2058,Prism Life Sciences Ltd
2059,Sowilo India Pharmaceuticals Pvt Ltd
2060,Rosette Aeon Lifecare
2061,CV Pharma Ltd
2062,Coddle Medichem
2063,Alive Healthcare
2064,Klintoz Pharmaceuticals Pvt Ltd
2065,Alvance Pharma
2066,Seagull Laboratories (I) Pvt Ltd
2067,Saviour Speciality Drugs Pvt Ltd
2068,Candrin Pharma Pvt Ltd
2069,Cyno Pharmaceuticals Ltd
2070,Pasco Pharmaceuticals
2071,Mecure Pharma
2072,Holy Evolution Pharma
2073,RK Medicare Pvt Ltd
2074,Agastya Research Health Products
2075,Lavender Pharma
2076,Bharat Serums & Vaccines Ltd
2077,Nexeum Pharmaceuticals
2078,Comex Pharma
2079,Bowmen Pharmaceuticals
2080,Sapiens Labs Pvt Ltd
2081,Austin Health Care
2082,Penlon India Pharmaceuticals
2083,ADN Life Sciences
2084,Kineses Laboratories
2085,Crescent Therapeutics Ltd
2086,Trigat Lifesciences Pvt Ltd
2087,Quixotic Pharma Pvt Ltd
2088,Vasolife Healthcare
2089,Burnet Pharmaceuticals P Ltd
2090,Remalthea Pharmaceuticals Private Limited
2091,R B Pharmaceuticals
2092,Beaumont Healthcare Pvt Ltd
2093,Aquver Pharma Private Limited
2094,Medi-Globe Corporation
2095,Coles Pharmaceuticals Private Limited
2096,Logos Pharma
2097,Adon Pharmaceuticals Pvt Ltd
2098,Bewell Labs Pvt Ltd
2099,Alessa Healthcare
2100,CVR Biotech Private Limited
2101,Antigen Healthcare P. Ltd
2102,Avunu Life Sciences
2103,Medgen Drugs And Laboratories Private Limited
2104,Xanocia Lifesciences
2105,Hydnora Medicare Pvt Ltd
2106,Sangrose Laboratories Pvt Ltd
2107,Aniksan Healthcare Pvt Ltd
2108,Skylane Pharmaceuticals
2109,Sentonssa Wellness Pvt Ltd
2110,Integra Life Sciences Pvt Ltd
2111,Bio Medicx Readifine Health Care
2112,Epitome Life Sciences
2113,Zovaitalia Healthcare Pvt Ltd
2114,SSK Pharma
2115,Ebx Healthcare Llp
2116,Vilin Bio Med Ltd
2117,RR Life Sciences Pvt Ltd
2118,Zeytin Pharma Pvt Ltd
2119,Elvis Labs Private Limited
2120,Serwina Pharmaceuticals Private Limited
2121,Aseric Pharma
2122,Addissun Life Science Pvt Ltd
2123,Umano Healthcare Pvt Ltd
2124,Medsmith Pharmaceuticals
2125,Jackson Laboratories Pvt Ltd
2126,Medicis Lifesciences Pvt Ltd
2127,Baksun Healthcare Pvt Ltd
2128,Ziyana Lifesciences Pvt Ltd
2129,Kenriz Care
2130,Hicare Pharma
2131,Focaz Pharma
2132,Jagdale Industries Pvt. Ltd
2133,Kyna Pharmaceuticals
2134,PJ Pharmaceuticals
2135,Propel Healthcare
2136,Maitri Healthcare Pvt Ltd
2137,Sain Medicaments Pvt Ltd
2138,Busan Pharmaceuticals
2139,PRM Life Sciences Pvt Ltd
2140,GK Medicos
2141,BAMPS Health Care
2142,Apical Biologicals
2143,Cydia Healthcare pvt ltd ltd
2144,Global Care
2145,Eoan Pharma
2146,Pilco Pharma Pvt Ltd
2147,Kaansla Pharmaceuticals Private Limited
2148,Arinna Lifescience Pvt Ltd
2149,Lnr Pharma
2150,Metta Life Sciences Private Limited
2151,Sanatio Pharmaceuticals Private Limited
2152,Global Dent Aids Pvt Ltd
2153,Inizia Healthcare Pvt Ltd
2154,Starzac Formulations
2155,Vrevive Medicure Pvt. Ltd.
2156,Brooks Pharmaceuticals
2157,Cosmas Research Lab Ltd
2158,Bioxis Healthcare India
2159,Jemster Healthcare Private Limited
2160,Mars Aventis Lifecare
2161,Suave Pharmaceuticals
2162,Maxcure Pharmaceuticals
2163,Origam Pharmocrats
2164,OAK Vance Life Sciences Pvt. Ltd.
2165,Divine Remedies Pvt Ltd
2166,Neomedix Healthcare India Private Limited
2167,Vega Laboratories Pvt Ltd
2168,Tansy Molequle
2169,Rosnet Pharma
2170,Cadila Healthcare Limited
2171,Megha Healthcare Pvt Ltd
2172,Moises Lifesciences Private Limited
2173,Three Dots Lifescience
2174,Mediquest Inc.
2175,Gold Line
2176,Delwis Healthcare Pvt Ltd
2177,Insta Care Lifescience
2178,Coral Pharmaceuticals P Ltd
2179,Trends Pharma Pvt Ltd
2180,La Med India
2181,Numark Ltd
2182,Smaco Biocon
2183,Insead Lifesciences Pvt Ltd
2184,Orsis Pharmaceuticals
2185,Om Biomedic Pvt Ltd
2186,Infutec Healthcare Limited
2187,Mcastro Pharma
2188,Medicil Healthcare
2189,Alika Healthcare Pvt Ltd
2190,Neovision Healthcare
2191,Avilius Neutracare
2192,Sanoti Laboratories
2193,Bajaj Pharmaceutical
2194,Blair Remedies Pvt Ltd
2195,Daeiou Pharmaceutical Pvt Ltd
2196,Varmed Pharma Pvt Ltd
2197,Lifesavers Remedies
2198,Versatil Pharmaceuticals Pvt Ltd
2199,Kivonyx Healthcare
2200,NovoLilly Pharmaceutical Pvt Ltd
2201,Griffin Biogenesis Pvt Ltd
2202,Succor Health Care Pvt Ltd
2203,Monark Biocare Pvt Ltd
2204,Simon Healthcare
2205,Tms India Pvt Ltd
2206,Norden Lifesciences
2207,Esma Formulations
2208,Mexican Wave Pharma
2209,Lynderma Pharmaceuticals
2210,Candor Biotech Ltd
2211,Lexica Drugs & Formulations Pvt Ltd
2212,Zenkins Pharmaceutical Pvt.Ltd.
2213,Proliva Pharmaceuticals
2214,Cospex Pharmaceuticals Pvt Ltd
2215,Raymed Pharmaceuticals Ltd
2216,SKN Organics
2217,Medset Pharma
2218,Evantis Lifesciences Private Limited
2219,Briscon Remedies
2220,Eden Pharmaceuticals Limited
2221,Argen Lifesciences
2222,Pharmakon Lifesciences
2223,Humbing Ethicals
2224,Norris Medicines Ltd
2225,Cardiatic Care
2226,Tetramed Biotek Pvt Ltd
2227,Sansu Life Sciences
2228,Octavius Pharma Pvt Ltd
2229,Zyris Derma Care (P) Ltd
2230,Glasston Pharmaceutical
2231,Zoom Healthcare
2232,Astrica Biomedics Pvt Ltd
2233,Geneda Pharma
2234,Sunlife Pharmaceuticals Ltd
2235,Vance Health Pharmaceuticals Ltd
2236,Galacus Healthcare Pvt Ltd
2237,Vitalae Healthcare
2238,Mega Pharmaceuticals
2239,Asolear Pharma Pvt Ltd
2240,Pinnacle Medicare Pvt
2241,Gentronix Lifecare Pvt Ltd
2242,Lurex Healthcare Pvt Ltd
2243,Lanark Laboratories Pvt Ltd
2244,Allcure Lifesciences
2245,Nocnil Pharma
2246,Custodian Pharma Pvt Ltd
2247,Ethix Healthcare
2248,Apple Biomedics Ltd
2249,Guard Ever Life Sciences
2250,Medinix Pharmaceutical Pvt Ltd
2251,Vitalys Pharmaceuticals Pvt Ltd
2252,Uniza Healthcare LLP
2253,Golden Pharmaceuticals India Pvt Ltd
2254,Beckcem Drug International Pvt. Ltd.
2255,Almatica Pharmaceuticals Private Limited
2256,AGM Biotec
2257,Pfimaxx Organics Pvt Ltd
2258,Pharmcure Health Care
2259,Dexterous Medicare Pvt Ltd
2260,Kaipro Healthcare Pvt Ltd
2261,Octane Biotech Pvt Ltd
2262,Dr. D Pharma
2263,Johnson & Johnson Ltd
2264,Arist Health Care
2265,Optho Remedies Pvt Ltd
2266,Simpex Pharma Pvt Ltd
2267,Elon Pharmaceuticals Pvt Ltd
2268,Merion Care
2269,Ubit Pharmaceuticals Pvt Ltd
2270,Envian Life Sciences Pvt Ltd
2271,Ahaan Healthcare Pvt Ltd
2272,San Boston Life Sciences
2273,SAG Health Science Pvt Ltd
2274,Mission Cure Pharma Pvt Ltd
2275,Sudha Lifesciences Pvt Ltd
2276,Redson Laboratories Pvt Ltd
2277,Hemera Life Sciences Private Limited
2278,Macway Biotech Pvt Ltd
2279,Denglow Pharmaceuticals Private Limited
2280,Torres Lifesciences
2281,Zenon Healthcare Ltd
2282,Salvus Pharma
2283,Bondane Pharma
2284,Forgo Pharmaceuticals Pvt Ltd
2285,Analeptic Manufacturing India
2286,RKM Health Care
2287,Zeotec Life Science Pvt Ltd
2288,Amazeal Life Science Pvt Ltd
2289,Suncare Formulations Pvt Ltd
2290,Uninor Biotech
2291,Glories Pharmaceuticals Pvt Ltd
2292,Vencura Biotech Pvt Ltd
2293,Vexilla Healthcare
2294,Lexus Organics
2295,Aprique Pharmaceuticals
2296,Biozen Health Products Pvt Ltd
2297,Light of Life Pharmaceuticals
2298,JV Healthcare
2299,Marsha Pharma Pvt Ltd
2300,Gilpod Healthcare
2301,M.M Labs
2302,SBS Biosciences
2303,Base Pharmaceuticals Pvt Ltd
2304,Andro Lifecare Pharma
2305,Novazen Pharmaceuticals
2306,Innova Formulations Pvt Ltd
2307,Lee Pharma Ltd
2308,Dycine Pharmaceuticals Ltd
2309,Torainse Life Care Pvt Ltd
2310,Krontec Healthcare
2311,Micro Organics Pharmaceuticals India Pvt Ltd
2312,Leogard Pharmaceuticals Private Limited
2313,Legend Pharma Technologies
2314,Riomedica Healthcare Pvt Ltd
2315,Alardius Healthcare
2316,Ambrosia Drugs Pvt Ltd
2317,Unisarsh Pharmaceuticals Pvt Ltd
2318,Sat Pharma Pvt Ltd
2319,Asgen Pharmaceuticals Pvt Ltd
2320,Research Medicure Pvt Ltd
2321,Vinson pharma
2322,Iatros Pharmaceuticals Pvt Ltd
2323,Alvio Pharma
2324,Universal Corporation ltd
2325,Cee Bee Laboratories
2326,Larsan Healthcare
2327,Katg Therapeutics Pvt Ltd
2328,Elnova Pharma
2329,Maxford Labs Pvt. Ltd.
2330,Primus Remedies Pvt Ltd
2331,United Lifecare Pvt Ltd
2332,Cappeline Pharmaceuticals Pvt Ltd
2333,Aprica HealthCare Pvt Ltd
2334,Hos & Ins
2335,Lee Benz Life Science
2336,Viilbery Healthcare Pvt Ltd
2337,Medon Pharmaceuticals Pvt Ltd
2338,Abyss Pharma Pvt Ltd
2339,Alpic Biotech Ltd
2340,Banson Pharmaceuticals Pvt Ltd
2341,Konark Lifesciences Pvt Ltd
2342,Amnicure Healthcare Pvt Ltd
2343,Zuno Pharmaceuticals
2344,Uko Pharmatech Pvt Ltd
2345,Appasamy Ocular Device Pvt Ltd
2346,Glounce Pharmaceuticals
2347,Biometrix Pharma
2348,Alienist Pharmaceutical Private Limited
2349,Topmed Pharmaceuticals Pvt Ltd
2350,Akognos Life Sciences
2351,Senate Laboratories
2352,Geolife Sciences
2353,Feron Healthcare Pvt Ltd
2354,Amyra Healthcare Pvt Ltd
2355,Pax Healthcare
2356,Aidwell Lifesciences Pvt Ltd
2357,NB Healthcare
2358,Daniyal Pharma Private Limited
2359,Elancer Pharmaceuticals
2360,Lifeline Antidotes Pvt. Ltd.
2361,Mediart Lifesciences Pvt Ltd
2362,Sovia Altis
2363,Apple Lifescience
2364,Eskon Pharma
2365,C M R Life Sciences
2366,Reliance Lifecare Pvt Ltd
2367,Blue Chem Lifesciences
2368,Genfo Bioceuticals Pvt Ltd
2369,Yacca Pharmaceuticals Pvt Ltd
2370,Yew Biotech
2371,Vinayak Care Solution Pvt Ltd
2372,Anax Lifescience
2373,Zyphar's Pharmaceuticals Pvt Ltd
2374,Solarium Pharmaceuticals
2375,Renova Pharmaceuticals
2376,Esskay Bee Pharma
2377,Vanshita Lifecare
2378,Ancient Life Sciences
2379,Amore Health Essentials Pvt Ltd
2380,Meethi Pharmaceuticals
2381,Allenge India
2382,Trexgen Pharmaceuticals Pvt Ltd
2383,Aditya Pharmaceuticals
2384,Hindustan Latex Ltd
2385,Genspec Lifesciences
2386,Impact Healthcare Pvt Ltd
2387,Galenus Pharma Pvt Ltd
2388,Vision Pharma
2389,Kedia Pharma
2390,Olens Healthcare Pvt Ltd
2391,Matrix Healthcare
2392,Enivid lifesciences
2393,Avalanche Pharmaceuticals
2394,Aarotax Pharmaceutical Pvt Ltd
2395,Ultra Drugs Pvt Ltd
2396,Astakind Biotech Private Limited
2397,Kamron Laboratories Ltd
2398,e-derma Pharma India Pvt. Ltd.
2399,Skymap Pharmaceutical Pvt Ltd
2400,Viltis Pharma Private Limited
2401,Omenta Pharma Pvt Ltd
2402,Krishbaj Laboratories Pvt Ltd
2403,Emar HealthCare
2404,Ace Pharma
2405,Bevit Pharmaceuticals Ltd
2406,M G Pharmaceutical
2407,Adegen Pharma Private Limited
2408,Medrex Pharma
2409,Hindustan Syringes & Medical Devices Ltd
2410,Esteve Pharma Pvt Ltd
2411,Maknaam Chemicals
2412,Nectar BioPharma Pvt Ltd
2413,Dorris Pharmaceutical Pvt Ltd
2414,Doctris Lifesciences
2415,Resilio Pharmaceuticals Pvt Ltd
2416,Jupiter Pharmaceutical Ltd
2417,Medisun Pharma
2418,Dukes Lab
2419,Avirav Sciences Pvt Ltd
2420,Servocare Lifesciences Pvt Ltd
2421,Surecare Pharma Pvt Ltd
2422,Edison Organics Pharmaceuticals
2423,Dazzle Healthcare
2424,Blaze Pharma
2425,Soigner Medicament Pvt Ltd
2426,Aarkios Health Pvt Ltd
2427,Fides Pharma
2428,Bibo Pharma
2429,Medisoft Pharma
2430,Geluk Pharma
2431,M & B Laboratories
2432,French Formulations
2433,Innovcare Lifesciences Pvt Ltd
2434,Shree Raj Pharmaceuticals
2435,Gerrysun Pharmaceuticals Pvt Ltd
2436,Mini Pharmaceuticals
2437,Romark Health Care
2438,Panopharm
2439,Dabur India Ltd
2440,Hi-Tec Laboratories Pvt Ltd
2441,Jaqson Healthcare Pvt. Ltd
2442,Malliot Pharmaceutical
